datetime,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_21,EMA_26,EMA_50,Price_SMA_20_Ratio,Price_EMA_12_Ratio,RSI,MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,ROC,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Volatility,Volatility_Ratio,OBV,Volume_SMA_20,Volume_Ratio_20,Volume_ROC,PVT,ADX,Price_Above_EMA21,Price_Below_EMA21,Distance_From_EMA21,Distance_From_EMA21_Pct,EMA21_Cross_Above,EMA21_Cross_Below,Bearish_Trap_Setup,Bullish_Trap_Setup,Bearish_Trap_Confirmed,Bullish_Trap_Confirmed,ADX_In_Range,Hour,Minute,Time_Minutes,Entry_Window_1,Entry_Window_2,In_Entry_Window,Market_Open_Hour,First_Hour,Candle_Body_Size_Pct,Small_Candle,Green_Candle,Red_Candle,Doji_Candle,Candle_Range,Candle_Range_Pct,Upper_Shadow,Lower_Shadow,Upper_Shadow_Pct,Lower_Shadow_Pct,Body_To_Range_Ratio
2024-01-11 02:40:00,98.36051313621573,99.22528675991501,98.35832569551921,99.13105943434668,43672,98.24451914339912,98.15737192869001,98.04227662578867,98.36724084424846,98.30553015657853,98.27648052426827,98.12822841764758,1.0090238142410117,1.0077649691456492,67.68342498060996,0.09076031998019118,0.03572320488064557,0.05503711509954561,73.13092060610663,57.590108618408124,1.2535844579048439,98.74254013106389,98.24451914339912,97.74649815573434,0.010138397378440111,1.390063182984078,0.28911826878265134,0.0023358656739118347,1.2301757947929584,-189642.0,40879.95,1.068298762596334,6.571658654432766,-60526.616258052956,14.401130641585363,1,0,0.8255292777681547,0.8397587363124668,0,0,0,0,0,0,0,2,40,160,0,0,0,0,0,0.7833898721775191,0,1,0,0,0.8669610643957952,0.8814116933236957,0.09422732556832614,0.0021874406965167736,0.09579791988054627,0.002223901265630315,0.8887899696717793
2024-01-11 02:45:00,99.13105943434668,99.33196546402317,99.12977845343977,99.2452375364853,36140,98.29727694175423,98.19874869570735,98.03448562004692,98.50231725843874,98.39095810020642,98.34824030295101,98.17203269681768,1.009643813381451,1.0075421604153472,69.1316935830053,0.15407695548772438,0.059393955002061335,0.09468300048566304,85.74583672217557,71.77069598095777,1.2961702853282908,98.95802359029182,98.29727694175423,97.63653029321665,0.013443844409425622,1.2173404487402049,0.28290889319699064,0.0023189025243067966,1.224024042703014,-153502.0,38017.75,0.9506085972999454,140.34049344949128,-56364.04941489023,16.696095091492108,1,0,0.8542794362788868,0.8682499416347227,0,0,0,0,0,0,0,2,45,165,0,0,0,0,0,0.11517893865972699,1,1,0,0,0.20218701058340116,0.20395929564064347,0.08672792753786496,0.0012809809069125322,0.08748814754199599,0.0012922094389205138,0.5647153187990075
2024-01-11 02:50:00,99.2452375364853,99.5002362213307,99.2320893152185,99.47235066452144,34846,98.3528264085679,98.24151938687044,98.02829590969891,98.65155316706685,98.48926651514415,98.43150773714142,98.22302555829626,1.01138273598059,1.0083201680166614,71.83546786063866,0.22004542992543463,0.091524249986736,0.12852117993869863,95.30419811190855,84.72698514673026,1.4118858615238983,99.18923626597493,98.3528264085679,97.51641655116089,0.01700835426797977,1.1692438199043995,0.2818544655480765,0.0023369301188775433,1.235704475567054,-118656.0,38608.6,0.9025450288277742,-25.03495901727514,-48389.87931263403,19.116605444938447,1,0,0.9830841493772908,0.9981637432807232,0,0,0,0,0,0,0,2,50,170,0,0,0,0,0,0.2288403289403628,0,1,0,0,0.26814690611219305,0.27018616990423827,0.02788555680925242,0.013148221266803262,0.028097627152135048,0.01324821381174045,0.8469727707434854
2024-01-11 02:55:00,99.47235066452144,99.72398316171349,99.46994776667471,99.66315101722007,26555,98.41577495557522,98.28347170277148,98.02281823884285,98.80718360555196,98.59598328806014,98.5227405727028,98.27950106648935,1.012674554076396,1.0086630078951064,73.90351865437134,0.28444303284915406,0.1301080065592196,0.15433502628993445,96.47280833984168,92.5076143913086,1.3825196479854585,99.42898473022663,98.41577495557522,97.4025651809238,0.020590393666234438,1.1155566659796612,0.279867389083127,0.0023560648390772857,1.2388075633944513,-92101.0,39143.0,0.6784099328104642,-67.59490890453586,-43296.29970778465,21.70981137246608,1,0,1.0671677291599337,1.082364304884585,0,0,0,0,0,0,1,2,55,175,0,0,0,0,0,0.19181244981544696,1,1,0,0,0.2540353950387839,0.25538292132608675,0.06083214449341767,0.002402897846735641,0.06115482753451661,0.0024156439761231826,0.751077827833798
2024-01-11 03:00:00,99.66315101722007,99.79887453669315,99.60332873438094,99.79342926748124,58849,98.4976948028827,98.33131231295114,98.01990523948274,98.95891370738723,98.70484201346206,98.61686566120491,98.33887079986158,1.0131549724812505,1.008432949886269,75.24036158945408,0.3420480461823132,0.17249601448383833,0.16955203169847488,98.28980075275372,96.68893573483466,1.2978664467800716,99.66634339774606,98.4976948028827,97.32904620801935,0.023729460820420205,1.0543730041236399,0.2738444185994901,0.002237584731328001,1.1717628872076824,-33252.0,40734.1,1.4447109424290705,450.40216984661424,-35603.642320005645,24.226332861515136,1,0,1.0885872540191883,1.1028711781644098,0,0,0,0,0,0,1,3,0,180,0,0,0,0,0,0.13071857444950816,1,1,0,0,0.19554580231221053,0.1962067226616421,0.005445269211904247,0.05982228283913571,0.0054636735406483365,0.060024474671485605,0.6662288257825495
2024-01-11 03:05:00,99.79342926748124,99.83164747979332,99.7088004694247,99.73037541855317,59056,98.57473014848529,98.37403834163526,98.0184018887105,99.07760012448968,98.79807232301579,98.69934786545294,98.39343960843772,1.0117235448509685,1.006588525491567,73.28363651117387,0.3782522590367421,0.21364726339441908,0.164604995642323,97.07872148675558,97.28044352645033,1.5177948020941079,99.8502402505938,98.57473014848529,97.29922004637677,0.025879048315672455,0.9530129820836041,0.26305888944014194,0.002259373553211844,1.1780782765268416,-92308.0,42671.4,1.3839714656655278,10.612474246113512,-39335.05843590586,26.611731458928407,1,0,0.9323030955373781,0.9436450262807311,0,0,0,0,0,0,1,3,5,185,0,0,0,0,0,0.0631843693426666,1,0,1,0,0.12284701036861634,0.12310130162913177,0.03821821231207423,0.021574949128464027,0.03829732337350195,0.021619608912963228,0.5132713343114975
2024-01-11 03:10:00,99.73037541855317,99.96560808311904,99.7107098308187,99.88216926265181,91418,98.6555020124955,98.4181491234936,98.01821979468801,99.20137999189923,98.89662659025542,98.78696426524544,98.45182116350493,1.01243384530141,1.0068626995996244,74.9711493469257,0.414415726653786,0.2538009560462925,0.16061477060749352,96.75855929681158,97.37569384544031,1.866800037772065,100.04249028854942,98.6555020124955,97.26851373644159,0.028117808895812817,0.9422053420834502,0.26247598678729867,0.002265441615099154,1.1756930116760196,-890.0,43246.2,2.113896712312296,452.9425996491865,-25420.852677056457,29.023712585434765,1,0,0.9855426723963916,0.9965382100237381,0,0,0,0,0,0,1,3,10,190,0,0,0,0,0,0.15220422410082463,1,1,0,0,0.254898252300336,0.2555873787003879,0.08343882046722229,0.019665587734465362,0.08366440025623316,0.019718754343330095,0.5955075906907199
2024-01-11 03:15:00,99.88216926265181,99.96457825199688,99.66896434224637,99.72760421974431,72320,98.73738419872235,98.45588036385384,98.01827770657131,99.28233756541385,98.97217001111805,98.85664129891202,98.50185187159275,1.0100288257488066,1.0044848526459913,70.11468158512069,0.4256962665018307,0.28818001813740013,0.13751624836443055,92.90299070327904,95.58009049561542,1.602426646208177,100.17364005867086,98.73738419872235,97.30112833877385,0.02909244298102618,0.8447227087579853,0.2648429812846712,0.002250806099077442,1.1602919676224552,-73210.0,45914.85,1.5750895407477101,109.05359310863156,-36612.18340764659,31.018593920752476,1,0,0.7554342086262551,0.7632794234393298,0,0,0,0,0,0,1,3,15,195,0,0,0,0,0,0.15474738288979278,1,0,1,0,0.2956139097505144,0.2959626447170597,0.08240898934506902,0.05863987749793864,0.08250620701715536,0.058709054810111544,0.5228611976951729
2024-01-11 03:20:00,99.72760421974431,99.77779790396366,99.67345137443175,99.6802404983963,27857,98.81536094782234,98.48507715785648,98.01778455251528,99.34355340125731,99.03654005541607,98.91764864702198,98.54806319029093,1.0087524808114665,1.003389118725994,68.647214123209,0.4259047542353329,0.3157249653569867,0.11017978887834623,89.93215876188596,93.19790292065888,1.4479676842277467,100.27831907523363,98.81536094782234,97.35240282041106,0.02960993338239734,0.7955927221595779,0.2533789490166168,0.002267183959378359,1.1621597297347521,-101067.0,43716.9,0.6372135261191896,-45.05089158908001,-37935.198430331846,32.87098373211892,1,0,0.6437004429802329,0.6499625720163983,0,0,0,0,0,0,1,3,20,200,0,0,0,0,0,0.04749309052250235,1,0,1,0,0.10434652953190948,0.10463154143559653,0.05019368421935155,0.006789123964551891,0.05033078314881857,0.006807667764275604,0.45390796953646717
2024-01-11 03:25:00,99.6802404983963,99.76248945406086,99.52028512193695,99.58316778883048,62248,98.88790197425958,98.51331405013183,98.01771405898693,99.38041715319164,99.08623348572647,98.96694636123001,98.58865552748856,1.007030848068269,1.0020401467557367,65.61607559548337,0.41347079196162895,0.3352741306779151,0.07819666128371383,84.97130110284253,89.26881685600252,1.2430340322864497,100.35207464508525,98.88790197425958,97.4237293034339,0.029612776519554396,0.7374261685197376,0.25258076209570873,0.002297203147422429,1.168884492707254,-163315.0,44971.75,1.3841578324170174,72.32234310550065,-43997.164166811635,33.65655803181568,1,0,0.49693430310401254,0.5015169974904704,0,0,0,0,0,0,1,3,25,205,0,0,0,0,0,0.09738410449298994,1,0,1,0,0.24220433212390446,0.24298128787901666,0.08224895566455359,0.06288266689352895,0.08251279817676287,0.06308438520926385,0.40078849422132734
2024-01-11 03:30:00,99.58316778883048,99.64390291098279,99.58171690688002,99.59954261670775,97902,98.97269144506899,98.54489338362215,98.01913774329931,99.41412876296336,99.1328979521793,99.01380534311726,98.62829815843833,1.0063335770957251,1.0018650654192875,65.88968615722793,0.400323419846103,0.3482839885115527,0.0520394313345503,82.55760447484278,85.8203547798571,0.47258970602583883,100.39488036064316,98.97269144506899,97.55050252949482,0.02873901668852765,0.7203825261096516,0.23898113652478453,0.0021870623090869843,1.1109375997616646,-65413.0,47817.9,2.047392294517325,124.1756732002198,-42387.3254416156,34.3860198815341,1,0,0.4666446645284452,0.47072634228200394,0,0,0,0,0,0,1,3,30,210,0,0,0,0,0,0.01644336913643368,1,1,0,0,0.0621860041027702,0.0624463003975107,0.044360294275037404,0.0014508819504612802,0.04454597625283916,0.001456955008237863,0.2633201491803534
2024-01-11 03:35:00,99.59954261670775,100.11661951825401,99.53899586229142,100.06247433004245,88002,99.07704962794166,98.58928940909766,98.02141043740943,99.51387423482169,99.21740489562141,99.09148452733393,98.68454036124633,1.0099460440717734,1.0055128000938467,72.54198098677924,0.42238970748775273,0.3631051323067927,0.05928457518096003,86.39829629659556,84.6424006247603,0.8234518993988971,100.49748282118469,99.07704962794166,97.65661643469863,0.028673304232960082,0.8468747093451603,0.26316988791319973,0.0023444922800441668,1.1850249340175016,22589.0,51466.15,1.7099005851418845,143.50304371887103,-1484.61086424307,35.98473026938748,1,0,0.8450694344210348,0.8517350713920242,0,0,0,0,0,0,1,3,35,215,0,0,0,0,0,0.4647930112653357,0,1,0,0,0.5776236559625971,0.5799460929107733,0.05414518821156378,0.06054675441633606,0.05436288841198048,0.060790193233457065,0.8014417494090191
2024-01-11 03:40:00,100.06247433004245,100.12484484491073,99.6320382843844,99.6890212915241,82095,99.15712731362473,98.62947961494267,98.02204164262744,99.54081993585282,99.26027911343076,99.13574650986654,98.72393177027683,1.0053641527574417,1.0014888500593704,62.03193017259895,0.4050734259862878,0.37149879104269173,0.03357463494359608,85.02441034194796,84.66010370446212,0.21781995253473685,100.52498258744775,99.15712731362473,97.7892720398017,0.027589651109932355,0.694426262806583,0.2795725073855664,0.002576992425227821,1.2935654008268944,-59506.0,53246.75,1.5417842403526976,135.59375538081846,-32124.096248185204,37.48248742359626,1,0,0.42874217809334425,0.4319373085818089,0,0,0,0,0,0,0,3,40,220,0,0,0,0,0,0.3732198719037918,0,0,1,0,0.49280656052633276,0.49249887515361396,0.06237051486827738,0.05698300713970639,0.06233157363524385,0.056947429614578285,0.7578085773036168
2024-01-11 03:45:00,99.6890212915241,99.90861540724912,99.61038392452137,99.826273329599,45892,99.23323708877979,98.67272326838682,98.02329157983117,99.584735842583,99.31173313308241,99.18689664466153,98.76716085103456,1.0059761855827463,1.002425446881717,64.0910678403042,0.3978391979214706,0.37676687241844753,0.02107232550302307,85.75303268592911,85.72524644149088,0.16367364538849571,100.57184451863854,99.23323708877979,97.89462965892103,0.026979013667792755,0.7215123820438498,0.28090529133857906,0.0025599516526008323,1.2773697362378347,-13614.0,51444.0,0.892076821398025,72.81867821502541,-25805.676777586337,38.73861570698394,1,0,0.5145401965165917,0.5181061494789175,0,0,0,0,0,0,0,3,45,225,0,0,0,0,0,0.13768019416454516,1,1,0,0,0.29823148272774347,0.29916181226778693,0.08234207765011092,0.07863736700272739,0.08259894277556915,0.07888267532767262,0.4602198158944976
2024-01-11 03:50:00,99.826273329599,99.87835371837417,99.48116543324464,99.50373015536107,87606,99.28268168470261,98.70815145044696,98.02435354934988,99.57227342916424,99.32918740783502,99.21036579360224,98.79604592179247,1.002226455479521,0.999311622890162,56.35605271524072,0.3619076355620052,0.37379502504715906,-0.011887389485153832,65.84051902310371,78.8726540169936,-0.29029878444569723,100.58402894686633,99.28268168470261,97.9813344225389,0.026214990169110768,0.5849306242404998,0.28921121946650413,0.0026872798105552964,1.3298813809271235,-101220.0,55289.7,1.58449042045806,48.86574113408895,-54111.56898393232,39.11138421500443,1,0,0.17454274752604704,0.17572150953917823,0,0,0,0,0,0,0,3,50,230,0,0,0,0,0,0.32310449291539356,0,0,1,0,0.3971882851295305,0.3978795079509015,0.05208038877516685,0.022564722116428015,0.052171023757655144,0.02260399127785276,0.8120661819941347
2024-01-11 03:55:00,99.50373015536107,99.540890174164,99.34718014126163,99.40934378220318,61322,99.3411836556471,98.74058514184662,98.02548796972737,99.54720732963177,99.3364743509594,99.22510490386897,98.82009681827917,1.0006861215464509,0.9986150937718213,54.29115351990175,0.32210242576280734,0.3634565051902887,-0.04135407942748137,46.844550737408106,66.14603414881365,-0.32189955668237014,100.5516778459454,99.3411836556471,98.1306894653488,0.024370440249520713,0.528153842910755,0.2823897061404948,0.002598129302701729,1.2764539269015283,-162542.0,55686.3,1.1012044255050164,3.8370360335952425,-59928.39732368509,38.695759875675876,1,0,0.07286943124377387,0.07335616823516758,0,0,0,0,0,0,0,3,55,235,0,0,0,0,0,0.09485712044213583,1,0,1,0,0.19371003290237354,0.19467615193915103,0.03716001880293618,0.06216364094154869,0.037345352525896304,0.06247367897111889,0.4872559864024067
2024-01-11 04:00:00,99.40934378220318,99.64340966351068,99.39096665562387,99.62713390159665,90846,99.41995338296041,98.77406590263801,98.0276004181121,99.55950372531868,99.36289794647189,99.25488482962658,98.85174533135044,1.0020838927356783,1.0006792940276656,58.105570178100876,0.30461889569210143,0.35168898329065124,-0.047070087598549804,31.14487549133533,47.94331508394905,-0.25533622561252356,100.48028243230857,99.41995338296041,98.35962433361226,0.02133030670943535,0.5976963324562319,0.28025065626523166,0.00255144018121856,1.2453713681890248,-71696.0,59401.95,1.529343733665309,-0.6256973462556603,-40025.4783085805,38.58395634994988,1,0,0.26423595512476084,0.2659302019020301,0,0,0,0,0,0,0,4,0,240,0,0,0,0,0,0.21908415356873137,0,1,0,0,0.25244300788681073,0.25394293763762327,0.016275761914030795,0.018377126579309788,0.016372466907828613,0.018486317161063248,0.8627298542216779
2024-01-11 04:05:00,99.62713390159665,99.69957552782972,99.58876228213882,99.63998990541575,46133,99.49421555779261,98.80775177593827,98.03092814009335,99.57188621456439,99.3880881245577,99.28341113153688,98.88265688327458,1.0014651539972035,1.000683965057211,58.32664477410818,0.2884750830275067,0.3390462032380223,-0.05057112021051563,31.168830683061643,36.386085637268366,-0.0878536238928529,100.38403109326855,99.49421555779261,98.60440002231668,0.017886779256208532,0.58191267842113,0.26814798408135126,0.002555002604460417,1.238769973288884,-25563.0,59978.9,0.7691538190930477,-36.209900442477874,-39430.1725911925,38.62756735743297,1,0,0.2519017808580486,0.2534526879542685,0,0,0,0,0,0,0,4,5,245,0,0,0,0,0,0.012904118903785336,1,1,0,0,0.11081324569090611,0.11122797710948723,0.05958562241397658,0.03837161945783407,0.05980862851362388,0.03851522969207801,0.11601504620625411
2024-01-11 04:10:00,99.63998990541575,99.69086613227499,99.37638968573286,99.42444094982989,19095,99.55256242533638,98.83131253381818,98.03280241927833,99.54920232768215,99.39139292685518,99.29385778474376,98.90390331725713,0.9987130268434569,0.998746736538967,53.25266729968454,0.2553445429383885,0.32230587117809556,-0.06696132823970707,27.8622363428708,30.058647505755932,-0.2566201157696124,100.24048441562466,99.55256242533638,98.86464043504809,0.013820276917617747,0.40687790380650757,0.2714571599714069,0.0026352276266709104,1.26544779018318,-44658.0,58398.85,0.3269756168143722,-31.453494633305812,-43560.95111778522,37.4956455195769,1,0,0.03304802297471099,0.03325038718295449,0,0,0,0,0,0,0,4,10,250,0,0,0,0,0,0.2163277573497061,0,0,1,0,0.31447644654213036,0.31561268406455106,0.050876226859244866,0.04805126409702609,0.05106004818701772,0.04822487852782727,0.6854216204614305
2024-01-11 04:15:00,99.42444094982989,99.45130847641494,99.26210345035386,99.2813802079779,47038,99.59860577892448,98.85307070419401,98.03456203344395,99.50799892465074,99.38139177059361,99.29293351979814,98.91870633257952,0.9968149597229231,0.9977226080403402,50.135324218331526,0.21506540485259507,0.30085777791299545,-0.08579237306040038,16.607260519425733,25.212775848452736,-0.3030507941789162,100.04049757626397,99.59860577892448,99.15671398158499,0.008873453476253386,0.1410596747252363,0.2655820075492403,0.002671091469956914,1.2706775981816094,-91696.0,58944.6,0.7980035490952522,-24.43451998457782,-50329.197547885065,35.88357723682914,0,1,-0.10001156261570543,-0.10063409339906053,0,1,0,1,0,0,1,4,15,255,0,0,0,0,0,0.14388890748118155,1,0,1,0,0.18920502606107448,0.1903003167566699,0.026867526585050427,0.019276757624041352,0.027023060253975106,0.019388349021513242,0.7561149131725675
